Train Size,Dataset,Level,Taxon,Training_Leaves_Count,Model_Path,Accuracy,Cross_Val_Accuracy,AUROC,Precision_0,Recall_0,F1_0,Precision_1,Recall_1,F1_1,Average_Precision
20,focal,Genus,Skunavirus_1,20,models/Genus_bg/Skunavirus_1.pkl,0.9954337899543378,0.9142857142857143,0.9997870981477539,1.0,0.9953161592505855,0.9976525821596244,0.8461538461538461,1.0,0.9166666666666666,0.9924242424242424
20,focal,Genus,Skunavirus_2,20,models/Genus_bg/Skunavirus_2.pkl,1.0,0.9178571428571429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,focal,Genus,Tequatrovirus,20,models/Genus_bg/Tequatrovirus.pkl,0.9771689497716894,1.0,1.0,1.0,0.976303317535545,0.988009592326139,0.6153846153846154,1.0,0.761904761904762,1.0
20,focal,Genus,Tequintavirus,20,models/Genus_bg/Tequintavirus.pkl,1.0,0.9285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,focal,Genus,Webervirus_1,20,models/Genus_bg/Webervirus_1.pkl,0.9794520547945206,1.0,1.0,1.0,0.9791666666666666,0.9894736842105264,0.4,1.0,0.5714285714285715,1.0
30,focal,Genus,Kuttervirus_1,30,models/Genus_bg/Kuttervirus_1.pkl,0.9931506849315068,1.0,1.0,1.0,0.9930232558139535,0.9964994165694282,0.7272727272727273,1.0,0.8421052631578948,1.0
30,focal,Genus,Moineauvirus_1,30,models/Genus_bg/Moineauvirus_1.pkl,0.9680365296803652,1.0,1.0,1.0,0.9672897196261683,0.983372921615202,0.4166666666666667,1.0,0.5882352941176471,1.0
30,focal,Genus,Pahexavirus,30,models/Genus_bg/Pahexavirus.pkl,0.9931506849315068,1.0,1.0,1.0,0.9929577464788732,0.9964664310954063,0.8,1.0,0.888888888888889,1.0
30,focal,Genus,Skunavirus_1,30,models/Genus_bg/Skunavirus_1.pkl,0.9840182648401826,1.0,0.9957419629550777,1.0,0.9836065573770492,0.9917355371900827,0.6111111111111112,1.0,0.7586206896551725,0.8420503738685556
30,focal,Genus,Tequatrovirus,30,models/Genus_bg/Tequatrovirus.pkl,0.9771689497716894,1.0,1.0,1.0,0.976303317535545,0.988009592326139,0.6153846153846154,1.0,0.761904761904762,1.0
