Train Size,Dataset,Level,Taxon,Training_Leaves_Count,Model_Path,Accuracy,Cross_Val_Accuracy,AUROC,Precision_0,Recall_0,F1_0,Precision_1,Recall_1,F1_1,Average_Precision
5,focal,Family,Ackermannviridae,5,models/Family_bg/Ackermannviridae.pkl,0.9934036939313984,0.9984615384615385,1.0,0.9933333333333333,1.0,0.9966555183946488,1.0,0.6153846153846154,0.761904761904762,1.0
5,focal,Family,Onoviridae,5,models/Family_bg/Onoviridae.pkl,1.0,0.9984615384615385,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,focal,Family,Mesyanzhinovviridae_2,5,models/Family_bg/Mesyanzhinovviridae_2.pkl,0.9973614775725593,0.9938461538461538,1.0,0.9973614775725593,1.0,0.9986789960369881,0.0,0.0,0.0,1.0
5,focal,Family,Mesyanzhinovviridae_1,5,models/Family_bg/Mesyanzhinovviridae_1.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,focal,Family,Matchlockviridae,5,models/Family_bg/Matchlockviridae.pkl,0.9986807387862797,0.9923076923076923,,0.9986807387862797,1.0,0.9993399339933994,0.0,0.0,0.0,1.0
5,focal,Family,Masamuneviridae,5,models/Family_bg/Masamuneviridae.pkl,1.0,0.9938461538461538,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,focal,Family,Mangonelviridae,5,models/Family_bg/Mangonelviridae.pkl,0.9986807387862797,0.9953846153846154,,0.9986807387862797,1.0,0.9993399339933994,0.0,0.0,0.0,1.0
5,focal,Family,Mambeleviridae,5,models/Family_bg/Mambeleviridae.pkl,1.0,0.9984615384615385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,focal,Family,Makriggaviridae,5,models/Family_bg/Makriggaviridae.pkl,1.0,0.9953846153846154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,focal,Family,Macheteviridae,5,models/Family_bg/Macheteviridae.pkl,0.9986807387862797,0.9953846153846154,,0.9986807387862797,1.0,0.9993399339933994,0.0,0.0,0.0,1.0
5,focal,Family,Lassoviridae,5,models/Family_bg/Lassoviridae.pkl,0.9986807387862797,1.0,,0.9986807387862797,1.0,0.9993399339933994,0.0,0.0,0.0,1.0
5,focal,Family,Laevateinnviridae,5,models/Family_bg/Laevateinnviridae.pkl,0.9986807387862797,0.9923076923076923,,0.9986807387862797,1.0,0.9993399339933994,0.0,0.0,0.0,1.0
5,focal,Family,Labrysviridae,5,models/Family_bg/Labrysviridae.pkl,1.0,0.9969230769230769,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,focal,Family,Kyanoviridae,5,models/Family_bg/Kyanoviridae.pkl,0.9934036939313984,0.9953846153846154,1.0,0.9933244325767691,1.0,0.9966510381781648,1.0,0.6428571428571429,0.782608695652174,1.0
5,focal,Family,Kusanagiviridae,5,models/Family_bg/Kusanagiviridae.pkl,1.0,0.9984615384615385,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,focal,Family,Kukriviridae,5,models/Family_bg/Kukriviridae.pkl,0.9986807387862797,0.9984615384615385,1.0,0.9986789960369881,1.0,0.9993390614672836,1.0,0.5,0.6666666666666666,1.0
5,focal,Family,Krisviridae,5,models/Family_bg/Krisviridae.pkl,0.9986807387862797,0.9923076923076923,,0.9986807387862797,1.0,0.9993399339933994,0.0,0.0,0.0,1.0
5,focal,Family,Kpingaviridae,5,models/Family_bg/Kpingaviridae.pkl,1.0,0.9984615384615385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,focal,Family,Kilijviridae,5,models/Family_bg/Kilijviridae.pkl,1.0,0.9984615384615385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,focal,Family,Khopeshviridae,5,models/Family_bg/Khopeshviridae.pkl,0.9986807387862797,0.9923076923076923,1.0,0.9986789960369881,1.0,0.9993390614672836,1.0,0.5,0.6666666666666666,1.0
5,focal,Family,Kestrosviridae,5,models/Family_bg/Kestrosviridae.pkl,1.0,0.9984615384615385,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,focal,Family,Katanaviridae,5,models/Family_bg/Katanaviridae.pkl,0.9986807387862797,0.9938461538461538,1.0,0.9986789960369881,1.0,0.9993390614672836,1.0,0.5,0.6666666666666666,1.0
5,focal,Family,Karambitviridae,5,models/Family_bg/Karambitviridae.pkl,0.9986807387862797,0.9938461538461538,1.0,0.9986789960369881,1.0,0.9993390614672836,1.0,0.5,0.6666666666666666,1.0
5,focal,Family,Kamikazeviridae,5,models/Family_bg/Kamikazeviridae.pkl,0.9986807387862797,0.9953846153846154,1.0,0.9986789960369881,1.0,0.9993390614672836,1.0,0.5,0.6666666666666666,1.0
5,focal,Family,Kamaviridae,5,models/Family_bg/Kamaviridae.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,focal,Family,Kalisviridae,5,models/Family_bg/Kalisviridae.pkl,0.9973614775725593,0.9969230769230769,0.9986772486772487,0.9973614775725593,1.0,0.9986789960369881,0.0,0.0,0.0,0.5833333333333333
5,focal,Family,Jitteviridae,5,models/Family_bg/Jitteviridae.pkl,1.0,0.9923076923076923,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,focal,Family,Javelinviridae,5,models/Family_bg/Javelinviridae.pkl,0.9973614775725593,0.9953846153846154,1.0,0.9973614775725593,1.0,0.9986789960369881,0.0,0.0,0.0,1.0
5,focal,Family,Jambiyaviridae,5,models/Family_bg/Jambiyaviridae.pkl,1.0,0.9984615384615385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,focal,Family,Intestiviridae,5,models/Family_bg/Intestiviridae.pkl,0.9947229551451188,0.9938461538461538,1.0,0.9947229551451188,1.0,0.9973544973544973,0.0,0.0,0.0,1.0
5,focal,Family,Incendiarviridae,5,models/Family_bg/Incendiarviridae.pkl,0.9986807387862797,0.9923076923076923,1.0,0.9986789960369881,1.0,0.9993390614672836,1.0,0.5,0.6666666666666666,1.0
5,focal,Family,Mizrakviridae,5,models/Family_bg/Mizrakviridae.pkl,0.9973614775725593,0.9984615384615385,1.0,0.9973614775725593,1.0,0.9986789960369881,0.0,0.0,0.0,1.0
5,focal,Family,Orlajensenviridae,5,models/Family_bg/Orlajensenviridae.pkl,0.9973614775725593,0.9984615384615385,0.999502652519894,0.9973544973544973,1.0,0.9986754966887418,1.0,0.5,0.6666666666666666,0.9166666666666666
5,focal,Family,Aliceevansviridae,5,models/Family_bg/Aliceevansviridae.pkl,0.9828496042216359,0.9953846153846154,1.0,0.9825268817204301,1.0,0.9911864406779661,1.0,0.5185185185185185,0.6829268292682926,0.9999999999999998
5,focal,Family,Pachyviridae_1,5,models/Family_bg/Pachyviridae_1.pkl,0.9986807387862797,0.9953846153846154,1.0,0.9986789960369881,1.0,0.9993390614672836,1.0,0.5,0.6666666666666666,1.0
5,focal,Family,Zierdtviridae_2,5,models/Family_bg/Zierdtviridae_2.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,focal,Family,Zierdtviridae_1,5,models/Family_bg/Zierdtviridae_1.pkl,1.0,0.9984615384615385,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,focal,Family,Xiphosviridae,5,models/Family_bg/Xiphosviridae.pkl,0.9986807387862797,1.0,0.9988962472406181,0.9986772486772487,1.0,0.99933818663137,1.0,0.6666666666666666,0.8,0.8095238095238095
5,focal,Family,Vilmaviridae_2,5,models/Family_bg/Vilmaviridae_2.pkl,0.9973614775725593,0.9984615384615385,1.0,0.9973614775725593,1.0,0.9986789960369881,0.0,0.0,0.0,1.0
5,focal,Family,Vilmaviridae_1,5,models/Family_bg/Vilmaviridae_1.pkl,0.9973614775725593,0.9984615384615385,1.0,0.9973509933774835,1.0,0.9986737400530504,1.0,0.6,0.7499999999999999,1.0
5,focal,Family,Uluviridae,5,models/Family_bg/Uluviridae.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,focal,Family,Tepoztliviridae,5,models/Family_bg/Tepoztliviridae.pkl,0.9986807387862797,0.9969230769230769,,0.9986807387862797,1.0,0.9993399339933994,0.0,0.0,0.0,1.0
5,focal,Family,Tekkoviridae,5,models/Family_bg/Tekkoviridae.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,focal,Family,Suoliviridae,5,models/Family_bg/Suoliviridae.pkl,0.9973614775725593,0.9953846153846154,1.0,0.99734395750332,1.0,0.9986702127659575,1.0,0.7142857142857143,0.8333333333333333,0.9999999999999998
5,focal,Family,Straboviridae,5,models/Family_bg/Straboviridae.pkl,0.9881266490765171,0.9984615384615385,1.0,0.9875690607734806,1.0,0.9937456567060459,1.0,0.7906976744186046,0.8831168831168831,1.0
5,focal,Family,Steigviridae,5,models/Family_bg/Steigviridae.pkl,0.9986807387862797,0.9969230769230769,1.0,0.9986772486772487,1.0,0.99933818663137,1.0,0.6666666666666666,0.8,1.0
5,focal,Family,Stanwilliamsviridae,5,models/Family_bg/Stanwilliamsviridae.pkl,1.0,0.9969230769230769,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,focal,Family,Shotelviridae,5,models/Family_bg/Shotelviridae.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,focal,Family,Sengeseviridae,5,models/Family_bg/Sengeseviridae.pkl,0.9986807387862797,0.9938461538461538,1.0,0.9986789960369881,1.0,0.9993390614672836,1.0,0.5,0.6666666666666666,1.0
5,focal,Family,Scutumviridae,5,models/Family_bg/Scutumviridae.pkl,0.9973614775725593,0.9953846153846154,1.0,0.9973614775725593,1.0,0.9986789960369881,0.0,0.0,0.0,1.0
5,focal,Family,Schitoviridae_3,5,models/Family_bg/Schitoviridae_3.pkl,0.9986807387862797,1.0,1.0,1.0,0.9986754966887417,0.9993373094764745,0.75,1.0,0.8571428571428571,1.0
5,focal,Family,Schitoviridae_2,5,models/Family_bg/Schitoviridae_2.pkl,1.0,0.9953846153846154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,focal,Family,Schitoviridae_1,5,models/Family_bg/Schitoviridae_1.pkl,0.9815303430079155,0.9938461538461538,1.0,0.9814814814814815,1.0,0.9906542056074767,1.0,0.125,0.2222222222222222,1.0
5,focal,Family,Sarissaviridae,5,models/Family_bg/Sarissaviridae.pkl,0.9986807387862797,1.0,,0.9986807387862797,1.0,0.9993399339933994,0.0,0.0,0.0,0.05555555555555555
5,focal,Family,Salasmaviridae,5,models/Family_bg/Salasmaviridae.pkl,1.0,0.9984615384615385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,focal,Family,Sagarisviridae,5,models/Family_bg/Sagarisviridae.pkl,0.9986807387862797,0.9969230769230769,1.0,0.9986789960369881,1.0,0.9993390614672836,1.0,0.5,0.6666666666666666,1.0
5,focal,Family,Runguviridae,5,models/Family_bg/Runguviridae.pkl,0.9881266490765171,0.9984615384615385,1.0,0.9879518072289156,1.0,0.993939393939394,1.0,0.55,0.7096774193548387,1.0
5,focal,Family,Rountreeviridae_2,5,models/Family_bg/Rountreeviridae_2.pkl,0.9973614775725593,1.0,1.0,0.9973579920739762,1.0,0.9986772486772486,1.0,0.3333333333333333,0.5,1.0
5,focal,Family,Rountreeviridae_1,5,models/Family_bg/Rountreeviridae_1.pkl,0.9986807387862797,0.9953846153846154,0.9998663101604278,0.9986648865153538,1.0,0.9993319973279893,1.0,0.9,0.9473684210526316,0.9909090909090909
5,focal,Family,Qiangviridae,5,models/Family_bg/Qiangviridae.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,focal,Family,Pootjesviridae,5,models/Family_bg/Pootjesviridae.pkl,1.0,0.9969230769230769,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,focal,Family,Pilumviridae,5,models/Family_bg/Pilumviridae.pkl,0.9828496042216359,0.9923076923076923,1.0,0.9828269484808454,1.0,0.9913391072618254,1.0,0.07142857142857142,0.13333333333333333,0.9999999999999998
5,focal,Family,Pigerviridae,5,models/Family_bg/Pigerviridae.pkl,0.996042216358839,0.9923076923076923,0.7390728476821191,0.996042216358839,1.0,0.9980171844018507,0.0,0.0,0.0,0.33816136647687817
5,focal,Family,Peduoviridae,5,models/Family_bg/Peduoviridae.pkl,0.9881266490765171,0.9969230769230769,1.0,0.9879518072289156,1.0,0.993939393939394,1.0,0.55,0.7096774193548387,1.0
5,focal,Family,Iklwaviridae,5,models/Family_bg/Iklwaviridae.pkl,1.0,0.9969230769230769,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,focal,Family,Hungamungaviridae,5,models/Family_bg/Hungamungaviridae.pkl,1.0,0.9984615384615385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,focal,Family,Howitzerviridae,5,models/Family_bg/Howitzerviridae.pkl,0.9973614775725593,0.9923076923076923,1.0,0.9973614775725593,1.0,0.9986789960369881,0.0,0.0,0.0,1.0
5,focal,Family,Herelleviridae_3,5,models/Family_bg/Herelleviridae_3.pkl,0.9986807387862797,0.9953846153846154,,0.9986807387862797,1.0,0.9993399339933994,0.0,0.0,0.0,1.0
5,focal,Family,Claymoreviridae,5,models/Family_bg/Claymoreviridae.pkl,0.9986807387862797,0.9984615384615385,1.0,0.9986754966887417,1.0,0.9993373094764745,1.0,0.75,0.8571428571428571,1.0
5,focal,Family,Chukonuviridae,5,models/Family_bg/Chukonuviridae.pkl,0.9986807387862797,0.9938461538461538,1.0,0.9986754966887417,1.0,0.9993373094764745,1.0,0.75,0.8571428571428571,1.0
5,focal,Family,Chimalliviridae_2,5,models/Family_bg/Chimalliviridae_2.pkl,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,focal,Family,Chimalliviridae_1,5,models/Family_bg/Chimalliviridae_1.pkl,0.9907651715039578,0.9953846153846154,1.0,0.9907407407407407,1.0,0.9953488372093023,1.0,0.2222222222222222,0.3636363636363636,1.0
5,focal,Family,Chaseviridae,5,models/Family_bg/Chaseviridae.pkl,0.9973614775725593,0.9984615384615385,1.0,0.9973579920739762,1.0,0.9986772486772486,1.0,0.3333333333333333,0.5,1.0
5,focal,Family,Chakriviridae,5,models/Family_bg/Chakriviridae.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,focal,Family,Chakramviridae,5,models/Family_bg/Chakramviridae.pkl,1.0,0.9984615384615385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,focal,Family,Catapultviridae,5,models/Family_bg/Catapultviridae.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,focal,Family,Casjensviridae,5,models/Family_bg/Casjensviridae.pkl,0.9934036939313984,0.9938461538461538,1.0,0.9933598937583001,1.0,0.9966688874083944,1.0,0.5,0.6666666666666666,0.9999999999999999
5,focal,Family,Cannonballviridae,5,models/Family_bg/Cannonballviridae.pkl,0.9947229551451188,0.9938461538461538,1.0,0.9947159841479525,1.0,0.9973509933774835,1.0,0.2,0.33333333333333337,1.0
5,focal,Family,Bowieviridae,5,models/Family_bg/Bowieviridae.pkl,0.996042216358839,0.9984615384615385,1.0,0.996031746031746,1.0,0.9980119284294234,1.0,0.4,0.5714285714285715,1.0
5,focal,Family,Bombardviridae,5,models/Family_bg/Bombardviridae.pkl,0.9934036939313984,0.9923076923076923,1.0,0.9933949801849405,1.0,0.9966865473823724,1.0,0.16666666666666666,0.2857142857142857,1.0
5,focal,Family,Bolasviridae,5,models/Family_bg/Bolasviridae.pkl,1.0,0.9984615384615385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998
5,focal,Family,Bo-Shurikenviridae,5,models/Family_bg/Bo-Shurikenviridae.pkl,0.9947229551451188,0.9923076923076923,1.0,0.9947089947089947,1.0,0.9973474801061007,1.0,0.3333333333333333,0.5,1.0
5,focal,Family,Blunderbussviridae,5,models/Family_bg/Blunderbussviridae.pkl,0.9947229551451188,0.9938461538461538,1.0,0.9946949602122016,1.0,0.9973404255319148,1.0,0.5,0.6666666666666666,1.0
5,focal,Family,Bazookaviridae,5,models/Family_bg/Bazookaviridae.pkl,0.996042216358839,0.9984615384615385,1.0,0.9960159362549801,1.0,0.998003992015968,1.0,0.625,0.7692307692307693,1.0
5,focal,Family,Bayonetteviridae,5,models/Family_bg/Bayonetteviridae.pkl,0.9934036939313984,0.9938461538461538,1.0,0.993368700265252,1.0,0.9966733200266135,1.0,0.4444444444444444,0.6153846153846153,1.0
5,focal,Family,Bardicheviridae,5,models/Family_bg/Bardicheviridae.pkl,0.9973614775725593,0.9984615384615385,1.0,0.9973368841544608,1.0,0.9986666666666667,1.0,0.7777777777777778,0.8750000000000001,1.0
5,focal,Family,Ballistaviridae,5,models/Family_bg/Ballistaviridae.pkl,0.9973614775725593,0.9953846153846154,1.0,0.9973262032085561,1.0,0.998661311914324,1.0,0.8333333333333334,0.9090909090909091,1.0
5,focal,Family,Autotranscriptaviridae,5,models/Family_bg/Autotranscriptaviridae.pkl,0.9802110817941952,0.9984615384615385,0.9998955067920585,0.9797297297297297,1.0,0.9897610921501706,1.0,0.5454545454545454,0.7058823529411764,0.9967239967239967
5,focal,Family,Autosignataviridae,5,models/Family_bg/Autosignataviridae.pkl,0.9986807387862797,0.9953846153846154,1.0,0.9986702127659575,1.0,0.9993346640053227,1.0,0.8571428571428571,0.923076923076923,1.0
5,focal,Family,Autoscriptoviridae,5,models/Family_bg/Autoscriptoviridae.pkl,0.9762532981530343,0.9923076923076923,1.0,0.9759036144578314,1.0,0.9878048780487805,1.0,0.3793103448275862,0.5499999999999999,0.9999999999999999
5,focal,Family,Autographiviridae,5,models/Family_bg/Autographiviridae.pkl,0.996042216358839,0.9938461538461538,0.999601593625498,0.996031746031746,1.0,0.9980119284294234,1.0,0.4,0.5714285714285715,0.9266666666666665
5,focal,Family,Atlatlviridae,5,models/Family_bg/Atlatlviridae.pkl,0.9934036939313984,0.9969230769230769,1.0,0.9933333333333333,1.0,0.9966555183946488,1.0,0.6153846153846154,0.761904761904762,1.0
5,focal,Family,Assegaiviridae,5,models/Family_bg/Assegaiviridae.pkl,0.9986807387862797,0.9969230769230769,1.0,0.9986772486772487,1.0,0.99933818663137,1.0,0.6666666666666666,0.8,1.0
5,focal,Family,Arquebusviridae,5,models/Family_bg/Arquebusviridae.pkl,0.9815303430079155,0.9923076923076923,0.9999999999999999,0.9813084112149533,1.0,0.9905660377358491,1.0,0.391304347826087,0.5625,0.9999999999999998
5,focal,Family,Arenbergviridae,5,models/Family_bg/Arenbergviridae.pkl,1.0,0.9938461538461538,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,focal,Family,Arbalestviridae,5,models/Family_bg/Arbalestviridae.pkl,0.9907651715039578,0.9984615384615385,1.0,0.99055330634278,1.0,0.9952542372881356,1.0,0.7083333333333334,0.8292682926829268,0.9999999999999999
5,focal,Family,Amentumviridae,5,models/Family_bg/Amentumviridae.pkl,0.996042216358839,0.9984615384615385,1.0,0.996031746031746,1.0,0.9980119284294234,1.0,0.4,0.5714285714285715,1.0
5,focal,Family,Crossbowviridae,5,models/Family_bg/Crossbowviridae.pkl,1.0,0.9938461538461538,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,focal,Family,Culverinviridae,5,models/Family_bg/Culverinviridae.pkl,1.0,0.9953846153846154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,focal,Family,Cutlassviridae,5,models/Family_bg/Cutlassviridae.pkl,1.0,0.9938461538461538,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,focal,Family,Fauchardviridae,5,models/Family_bg/Fauchardviridae.pkl,0.996042216358839,0.9938461538461538,1.0,0.996042216358839,1.0,0.9980171844018507,0.0,0.0,0.0,1.0
5,focal,Family,Herelleviridae_2,5,models/Family_bg/Herelleviridae_2.pkl,0.9973614775725593,0.9923076923076923,1.0,0.9973614775725593,1.0,0.9986789960369881,0.0,0.0,0.0,1.0
5,focal,Family,Herelleviridae_1,5,models/Family_bg/Herelleviridae_1.pkl,0.9854881266490765,0.9938461538461538,1.0,0.9853528628495339,1.0,0.9926224010731054,1.0,0.3888888888888889,0.56,1.0
5,focal,Family,Halberdviridae,5,models/Family_bg/Halberdviridae.pkl,0.9973614775725593,1.0,0.9917328042328043,0.9973614775725593,1.0,0.9986789960369881,0.0,0.0,0.0,0.1625
5,focal,Family,Hafunaviridae_1,5,models/Family_bg/Hafunaviridae_1.pkl,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,focal,Family,Gungnirviridae,5,models/Family_bg/Gungnirviridae.pkl,0.9973614775725593,0.9923076923076923,1.0,0.9973614775725593,1.0,0.9986789960369881,0.0,0.0,0.0,1.0
5,focal,Family,Guelinviridae,5,models/Family_bg/Guelinviridae.pkl,0.9986807387862797,0.9984615384615385,1.0,0.9986789960369881,1.0,0.9993390614672836,1.0,0.5,0.6666666666666666,1.0
5,focal,Family,Grimontviridae,5,models/Family_bg/Grimontviridae.pkl,0.9947229551451188,0.9969230769230769,1.0,0.9947019867549669,1.0,0.99734395750332,1.0,0.42857142857142855,0.6,0.9999999999999998
5,focal,Family,Grenadeviridae,5,models/Family_bg/Grenadeviridae.pkl,0.9986807387862797,0.9969230769230769,1.0,0.9986789960369881,1.0,0.9993390614672836,1.0,0.5,0.6666666666666666,1.0
5,focal,Family,Gramrviridae,5,models/Family_bg/Gramrviridae.pkl,1.0,0.9953846153846154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,focal,Family,Glockviridae,5,models/Family_bg/Glockviridae.pkl,0.9973614775725593,0.9969230769230769,1.0,0.9973614775725593,1.0,0.9986789960369881,0.0,0.0,0.0,1.0
5,focal,Family,Glaiveviridae,5,models/Family_bg/Glaiveviridae.pkl,0.9986807387862797,0.9953846153846154,0.9999999999999999,0.9986789960369881,1.0,0.9993390614672836,1.0,0.5,0.6666666666666666,1.0
5,focal,Family,Gladiusviridae,5,models/Family_bg/Gladiusviridae.pkl,1.0,0.9923076923076923,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,focal,Family,Flintlockviridae,5,models/Family_bg/Flintlockviridae.pkl,0.9973614775725593,0.9923076923076923,1.0,0.9973614775725593,1.0,0.9986789960369881,0.0,0.0,0.0,1.0
5,focal,Family,Falconetviridae,5,models/Family_bg/Falconetviridae.pkl,1.0,0.9984615384615385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,focal,Family,Daneaxeviridae,5,models/Family_bg/Daneaxeviridae.pkl,0.9986807387862797,1.0,1.0,0.9986754966887417,1.0,0.9993373094764745,1.0,0.75,0.8571428571428571,1.0
5,focal,Family,Falchionviridae,5,models/Family_bg/Falchionviridae.pkl,1.0,0.9969230769230769,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,focal,Family,Excaliburviridae,5,models/Family_bg/Excaliburviridae.pkl,0.996042216358839,0.9923076923076923,1.0,0.996042216358839,1.0,0.9980171844018507,0.0,0.0,0.0,1.0
5,focal,Family,Ekuviridae,5,models/Family_bg/Ekuviridae.pkl,0.996042216358839,0.9969230769230769,1.0,0.9960264900662251,1.0,0.998009289980093,1.0,0.5,0.6666666666666666,1.0
